region,destination,load_segment,time
ESC,NEG,sum_mrnevn,2040,0.00
ESC,NEG,sum_mrnevn,2045,0.00
ESC,NEG,sum_mrnevn,2050,0.00
ESC,NEG,sum_mrnevn,2075,0.00
ESC,NEG,sum_night,2010,0.00
ESC,NEG,sum_night,2015,0.00
ESC,NEG,sum_night,2020,0.00
ESC,NEG,sum_night,2025,0.00
ESC,NEG,sum_night,2030,0.00
ESC,NEG,sum_night,2035,0.00
ESC,NEG,sum_night,2040,0.00
ESC,NEG,sum_night,2045,0.00
ESC,NEG,sum_night,2050,0.00
ESC,NEG,sum_night,2075,0.00
ESC,NEG,sprfl_day,2010,0.00
ESC,NEG,sprfl_day,2015,0.00
ESC,NEG,sprfl_day,2020,0.00
ESC,NEG,sprfl_day,2025,0.00
ESC,NEG,sprfl_day,2030,0.00
ESC,NEG,sprfl_day,2035,0.00
ESC,NEG,sprfl_day,2040,0.00
ESC,NEG,sprfl_day,2045,0.00
ESC,NEG,sprfl_day,2050,0.00
ESC,NEG,sprfl_day,2075,0.00
ESC,NEG,sprfl_mrnevn,2010,0.00
ESC,NEG,sprfl_mrnevn,2015,0.00
ESC,NEG,sprfl_mrnevn,2020,0.00
ESC,NEG,sprfl_mrnevn,2025,0.00
ESC,NEG,sprfl_mrnevn,2030,0.00
ESC,NEG,sprfl_mrnevn,2035,0.00
ESC,NEG,sprfl_mrnevn,2040,0.00
ESC,NEG,sprfl_mrnevn,2045,0.00
ESC,NEG,sprfl_mrnevn,2050,0.00
ESC,NEG,sprfl_mrnevn,2075,0.00
ESC,NEG,sprfl_night,2010,0.00
ESC,NEG,sprfl_night,2015,0.00
ESC,NEG,sprfl_night,2020,0.00
ESC,NEG,sprfl_night,2025,0.00
ESC,NEG,sprfl_night,2030,0.00
ESC,NEG,sprfl_night,2035,0.00
ESC,NEG,sprfl_night,2040,0.00
ESC,NEG,sprfl_night,2045,0.00
ESC,NEG,sprfl_night,2050,0.00
ESC,NEG,sprfl_night,2075,0.00
ESC,NEG,wntr_day,2010,0.00
ESC,NEG,wntr_day,2015,0.00
ESC,NEG,wntr_day,2020,0.00
ESC,NEG,wntr_day,2025,0.00
ESC,NEG,wntr_day,2030,0.00
ESC,NEG,wntr_day,2035,0.00
ESC,NEG,wntr_day,2040,0.00
ESC,NEG,wntr_day,2045,0.00
ESC,NEG,wntr_day,2050,0.00
ESC,NEG,wntr_day,2075,0.00
ESC,NEG,wntr_mrnevn,2010,0.00
ESC,NEG,wntr_mrnevn,2015,0.00
ESC,NEG,wntr_mrnevn,2020,0.00
ESC,NEG,wntr_mrnevn,2025,0.00
ESC,NEG,wntr_mrnevn,2030,0.00
ESC,NEG,wntr_mrnevn,2035,0.00
ESC,NEG,wntr_mrnevn,2040,0.00
ESC,NEG,wntr_mrnevn,2045,0.00
ESC,NEG,wntr_mrnevn,2050,0.00
ESC,NEG,wntr_mrnevn,2075,0.00
ESC,NEG,wntr_night,2010,0.00
ESC,NEG,wntr_night,2015,0.00
ESC,NEG,wntr_night,2020,0.00
ESC,NEG,wntr_night,2025,0.00
ESC,NEG,wntr_night,2030,0.00
ESC,NEG,wntr_night,2035,0.00
ESC,NEG,wntr_night,2040,0.00
ESC,NEG,wntr_night,2045,0.00
ESC,NEG,wntr_night,2050,0.00
ESC,NEG,wntr_night,2075,0.00
ESC,NEG,peak,2010,0.00
ESC,NEG,peak,2015,0.00
ESC,NEG,peak,2020,0.00
ESC,NEG,peak,2025,0.00
ESC,NEG,peak,2030,0.00
ESC,NEG,peak,2035,0.00
ESC,NEG,peak,2040,0.00
ESC,NEG,peak,2045,0.00
ESC,NEG,peak,2050,0.00
ESC,NEG,peak,2075,0.00
ESC,NY,sum_day,2010,0.00
ESC,NY,sum_day,2015,0.00
ESC,NY,sum_day,2020,0.00
ESC,NY,sum_day,2025,0.00
ESC,NY,sum_day,2030,0.00
ESC,NY,sum_day,2035,0.00
ESC,NY,sum_day,2040,0.00
ESC,NY,sum_day,2045,0.00
ESC,NY,sum_day,2050,0.00
ESC,NY,sum_day,2075,0.00
ESC,NY,sum_mrnevn,2010,0.00
ESC,NY,sum_mrnevn,2015,0.00
ESC,NY,sum_mrnevn,2020,0.00
ESC,NY,sum_mrnevn,2025,0.00
ESC,NY,sum_mrnevn,2030,0.00
ESC,NY,sum_mrnevn,2035,0.00
ESC,NY,sum_mrnevn,2040,0.00
ESC,NY,sum_mrnevn,2045,0.00
ESC,NY,sum_mrnevn,2050,0.00
ESC,NY,sum_mrnevn,2075,0.00
ESC,NY,sum_night,2010,0.00
ESC,NY,sum_night,2015,0.00
ESC,NY,sum_night,2020,0.00
ESC,NY,sum_night,2025,0.00
ESC,NY,sum_night,2030,0.00
ESC,NY,sum_night,2035,0.00
ESC,NY,sum_night,2040,0.00
ESC,NY,sum_night,2045,0.00
ESC,NY,sum_night,2050,0.00
ESC,NY,sum_night,2075,0.00
ESC,NY,sprfl_day,2010,0.00
ESC,NY,sprfl_day,2015,0.00
ESC,NY,sprfl_day,2020,0.00
ESC,NY,sprfl_day,2025,0.00
ESC,NY,sprfl_day,2030,0.00
ESC,NY,sprfl_day,2035,0.00
ESC,NY,sprfl_day,2040,0.00
ESC,NY,sprfl_day,2045,0.00
ESC,NY,sprfl_day,2050,0.00
ESC,NY,sprfl_day,2075,0.00
ESC,NY,sprfl_mrnevn,2010,0.00
ESC,NY,sprfl_mrnevn,2015,0.00
ESC,NY,sprfl_mrnevn,2020,0.00
ESC,NY,sprfl_mrnevn,2025,0.00
ESC,NY,sprfl_mrnevn,2030,0.00
ESC,NY,sprfl_mrnevn,2035,0.00
ESC,NY,sprfl_mrnevn,2040,0.00
ESC,NY,sprfl_mrnevn,2045,0.00
ESC,NY,sprfl_mrnevn,2050,0.00
ESC,NY,sprfl_mrnevn,2075,0.00
ESC,NY,sprfl_night,2010,0.00
ESC,NY,sprfl_night,2015,0.00
ESC,NY,sprfl_night,2020,0.00
ESC,NY,sprfl_night,2025,0.00
ESC,NY,sprfl_night,2030,0.00
ESC,NY,sprfl_night,2035,0.00
ESC,NY,sprfl_night,2040,0.00
ESC,NY,sprfl_night,2045,0.00
ESC,NY,sprfl_night,2050,0.00
ESC,NY,sprfl_night,2075,0.00
ESC,NY,wntr_day,2010,0.00
ESC,NY,wntr_day,2015,0.00
ESC,NY,wntr_day,2020,0.00
ESC,NY,wntr_day,2025,0.00
ESC,NY,wntr_day,2030,0.00
ESC,NY,wntr_day,2035,0.00
ESC,NY,wntr_day,2040,0.00
ESC,NY,wntr_day,2045,0.00
ESC,NY,wntr_day,2050,0.00
ESC,NY,wntr_day,2075,0.00
ESC,NY,wntr_mrnevn,2010,0.00
ESC,NY,wntr_mrnevn,2015,0.00
ESC,NY,wntr_mrnevn,2020,0.00
ESC,NY,wntr_mrnevn,2025,0.00
ESC,NY,wntr_mrnevn,2030,0.00
ESC,NY,wntr_mrnevn,2035,0.00
ESC,NY,wntr_mrnevn,2040,0.00
ESC,NY,wntr_mrnevn,2045,0.00
ESC,NY,wntr_mrnevn,2050,0.00
ESC,NY,wntr_mrnevn,2075,0.00
ESC,NY,wntr_night,2010,0.00
ESC,NY,wntr_night,2015,0.00
ESC,NY,wntr_night,2020,0.00
ESC,NY,wntr_night,2025,0.00
ESC,NY,wntr_night,2030,0.00
ESC,NY,wntr_night,2035,0.00
ESC,NY,wntr_night,2040,0.00
ESC,NY,wntr_night,2045,0.00
ESC,NY,wntr_night,2050,0.00
ESC,NY,wntr_night,2075,0.00
ESC,NY,peak,2010,0.00
ESC,NY,peak,2015,0.00
ESC,NY,peak,2020,0.00
ESC,NY,peak,2025,0.00
ESC,NY,peak,2030,0.00
ESC,NY,peak,2035,0.00
ESC,NY,peak,2040,0.00
ESC,NY,peak,2045,0.00
ESC,NY,peak,2050,0.00
ESC,NY,peak,2075,0.00
ESC,MID,sum_day,2010,0.00
ESC,MID,sum_day,2015,0.00
ESC,MID,sum_day,2020,0.00
ESC,MID,sum_day,2025,0.00
ESC,MID,sum_day,2030,0.92
ESC,MID,sum_day,2035,0.00
ESC,MID,sum_day,2040,0.00
ESC,MID,sum_day,2045,0.00
ESC,MID,sum_day,2050,0.00
ESC,MID,sum_day,2075,0.00
ESC,MID,sum_mrnevn,2010,0.00
ESC,MID,sum_mrnevn,2015,0.00
ESC,MID,sum_mrnevn,2020,0.00
ESC,MID,sum_mrnevn,2025,0.00
ESC,MID,sum_mrnevn,2030,0.31
ESC,MID,sum_mrnevn,2035,0.00
ESC,MID,sum_mrnevn,2040,0.00
ESC,MID,sum_mrnevn,2045,0.00
ESC,MID,sum_mrnevn,2050,0.00
ESC,MID,sum_mrnevn,2075,0.00
ESC,MID,sum_night,2010,0.00
ESC,MID,sum_night,2015,0.00
ESC,MID,sum_night,2020,0.00
ESC,MID,sum_night,2025,0.00
ESC,MID,sum_night,2030,0.00
ESC,MID,sum_night,2035,0.00
ESC,MID,sum_night,2040,0.00
ESC,MID,sum_night,2045,0.00
ESC,MID,sum_night,2050,0.00
ESC,MID,sum_night,2075,0.00
ESC,MID,sprfl_day,2010,0.00
ESC,MID,sprfl_day,2015,0.00
ESC,MID,sprfl_day,2020,0.00
ESC,MID,sprfl_day,2025,0.00
ESC,MID,sprfl_day,2030,0.00
ESC,MID,sprfl_day,2035,0.00
ESC,MID,sprfl_day,2040,0.00
ESC,MID,sprfl_day,2045,0.00
ESC,MID,sprfl_day,2050,0.00
ESC,MID,sprfl_day,2075,0.05
ESC,MID,sprfl_mrnevn,2010,0.00
ESC,MID,sprfl_mrnevn,2015,0.00
ESC,MID,sprfl_mrnevn,2020,0.00
ESC,MID,sprfl_mrnevn,2025,0.00
ESC,MID,sprfl_mrnevn,2030,0.00
ESC,MID,sprfl_mrnevn,2035,0.00
ESC,MID,sprfl_mrnevn,2040,0.00
ESC,MID,sprfl_mrnevn,2045,0.00
ESC,MID,sprfl_mrnevn,2050,0.00
ESC,MID,sprfl_mrnevn,2075,0.00
ESC,MID,sprfl_night,2010,0.00
ESC,MID,sprfl_night,2015,0.00
ESC,MID,sprfl_night,2020,0.00
ESC,MID,sprfl_night,2025,0.00
ESC,MID,sprfl_night,2030,0.00
ESC,MID,sprfl_night,2035,0.00
ESC,MID,sprfl_night,2040,0.00
ESC,MID,sprfl_night,2045,0.00
ESC,MID,sprfl_night,2050,0.00
ESC,MID,sprfl_night,2075,0.00
ESC,MID,wntr_day,2010,0.00
ESC,MID,wntr_day,2015,0.00
ESC,MID,wntr_day,2020,0.00
ESC,MID,wntr_day,2025,0.00
ESC,MID,wntr_day,2030,0.00
ESC,MID,wntr_day,2035,0.00
ESC,MID,wntr_day,2040,0.00
ESC,MID,wntr_day,2045,0.00
ESC,MID,wntr_day,2050,0.00
ESC,MID,wntr_day,2075,0.00
ESC,MID,wntr_mrnevn,2010,0.00
ESC,MID,wntr_mrnevn,2015,0.00
ESC,MID,wntr_mrnevn,2020,0.00
ESC,MID,wntr_mrnevn,2025,0.00
ESC,MID,wntr_mrnevn,2030,0.00
ESC,MID,wntr_mrnevn,2035,0.00
ESC,MID,wntr_mrnevn,2040,0.00
ESC,MID,wntr_mrnevn,2045,0.00
ESC,MID,wntr_mrnevn,2050,0.00
ESC,MID,wntr_mrnevn,2075,0.00
ESC,MID,wntr_night,2010,0.00
ESC,MID,wntr_night,2015,0.00
ESC,MID,wntr_night,2020,0.00
ESC,MID,wntr_night,2025,0.00
ESC,MID,wntr_night,2030,0.00
ESC,MID,wntr_night,2035,0.00
ESC,MID,wntr_night,2040,0.00
ESC,MID,wntr_night,2045,0.00
ESC,MID,wntr_night,2050,0.00
ESC,MID,wntr_night,2075,0.00
ESC,MID,peak,2010,0.00
ESC,MID,peak,2015,0.00
ESC,MID,peak,2020,0.00
ESC,MID,peak,2025,0.00
ESC,MID,peak,2030,0.05
ESC,MID,peak,2035,0.00
ESC,MID,peak,2040,0.00
ESC,MID,peak,2045,0.00
ESC,MID,peak,2050,0.00
ESC,MID,peak,2075,0.00
ESC,ENC,sum_day,2010,0.00
ESC,ENC,sum_day,2015,0.00
ESC,ENC,sum_day,2020,0.00
ESC,ENC,sum_day,2025,0.00
ESC,ENC,sum_day,2030,1.99
ESC,ENC,sum_day,2035,0.00
ESC,ENC,sum_day,2040,6.30
ESC,ENC,sum_day,2045,6.30
ESC,ENC,sum_day,2050,6.30
ESC,ENC,sum_day,2075,0.00
ESC,ENC,sum_mrnevn,2010,0.00
ESC,ENC,sum_mrnevn,2015,0.00
ESC,ENC,sum_mrnevn,2020,0.00
ESC,ENC,sum_mrnevn,2025,2.53
ESC,ENC,sum_mrnevn,2030,2.84
ESC,ENC,sum_mrnevn,2035,3.61
ESC,ENC,sum_mrnevn,2040,4.76
ESC,ENC,sum_mrnevn,2045,4.76
ESC,ENC,sum_mrnevn,2050,4.76
ESC,ENC,sum_mrnevn,2075,1.33
ESC,ENC,sum_night,2010,0.08
ESC,ENC,sum_night,2015,0.00
ESC,ENC,sum_night,2020,0.00
ESC,ENC,sum_night,2025,0.00
ESC,ENC,sum_night,2030,2.99
ESC,ENC,sum_night,2035,3.00
ESC,ENC,sum_night,2040,0.00
ESC,ENC,sum_night,2045,0.00
ESC,ENC,sum_night,2050,0.00
ESC,ENC,sum_night,2075,0.00
ESC,ENC,sprfl_day,2010,0.00
ESC,ENC,sprfl_day,2015,0.00
ESC,ENC,sprfl_day,2020,0.00
ESC,ENC,sprfl_day,2025,0.00
ESC,ENC,sprfl_day,2030,0.00
ESC,ENC,sprfl_day,2035,2.86
ESC,ENC,sprfl_day,2040,2.86
ESC,ENC,sprfl_day,2045,0.70
ESC,ENC,sprfl_day,2050,0.04
ESC,ENC,sprfl_day,2075,0.11
ESC,ENC,sprfl_mrnevn,2010,0.00
ESC,ENC,sprfl_mrnevn,2015,0.00
ESC,ENC,sprfl_mrnevn,2020,0.00
ESC,ENC,sprfl_mrnevn,2025,1.36
ESC,ENC,sprfl_mrnevn,2030,0.00
ESC,ENC,sprfl_mrnevn,2035,3.73
ESC,ENC,sprfl_mrnevn,2040,3.93
ESC,ENC,sprfl_mrnevn,2045,0.00
ESC,ENC,sprfl_mrnevn,2050,0.00
ESC,ENC,sprfl_mrnevn,2075,2.37
ESC,ENC,sprfl_night,2010,0.00
ESC,ENC,sprfl_night,2015,0.00
ESC,ENC,sprfl_night,2020,0.00
ESC,ENC,sprfl_night,2025,0.00
ESC,ENC,sprfl_night,2030,0.63
ESC,ENC,sprfl_night,2035,1.79
ESC,ENC,sprfl_night,2040,0.00
ESC,ENC,sprfl_night,2045,0.00
ESC,ENC,sprfl_night,2050,0.00
ESC,ENC,sprfl_night,2075,0.00
ESC,ENC,wntr_day,2010,0.00
ESC,ENC,wntr_day,2015,0.00
ESC,ENC,wntr_day,2020,0.00
ESC,ENC,wntr_day,2025,0.00
ESC,ENC,wntr_day,2030,0.00
ESC,ENC,wntr_day,2035,0.00
ESC,ENC,wntr_day,2040,3.80
ESC,ENC,wntr_day,2045,2.20
ESC,ENC,wntr_day,2050,0.00
ESC,ENC,wntr_day,2075,0.00
ESC,ENC,wntr_mrnevn,2010,0.00
ESC,ENC,wntr_mrnevn,2015,0.00
ESC,ENC,wntr_mrnevn,2020,0.00
ESC,ENC,wntr_mrnevn,2025,0.00
ESC,ENC,wntr_mrnevn,2030,0.00
ESC,ENC,wntr_mrnevn,2035,2.29
ESC,ENC,wntr_mrnevn,2040,5.22
ESC,ENC,wntr_mrnevn,2045,3.86
ESC,ENC,wntr_mrnevn,2050,2.58
ESC,ENC,wntr_mrnevn,2075,0.00
ESC,ENC,wntr_night,2010,0.00
ESC,ENC,wntr_night,2015,0.00
ESC,ENC,wntr_night,2020,0.00
ESC,ENC,wntr_night,2025,0.00
ESC,ENC,wntr_night,2030,2.03
ESC,ENC,wntr_night,2035,2.37
ESC,ENC,wntr_night,2040,0.44
ESC,ENC,wntr_night,2045,0.04
ESC,ENC,wntr_night,2050,0.45
ESC,ENC,wntr_night,2075,0.00
ESC,ENC,peak,2010,0.00
ESC,ENC,peak,2015,0.00
ESC,ENC,peak,2020,0.00
ESC,ENC,peak,2025,0.00
ESC,ENC,peak,2030,0.04
ESC,ENC,peak,2035,0.00
ESC,ENC,peak,2040,0.35
ESC,ENC,peak,2045,0.35
ESC,ENC,peak,2050,0.03
ESC,ENC,peak,2075,0.27
ESC,WNC,sum_day,2010,2.79
ESC,WNC,sum_day,2015,0.00
ESC,WNC,sum_day,2020,2.99
ESC,WNC,sum_day,2025,2.50
ESC,WNC,sum_day,2030,2.99
ESC,WNC,sum_day,2035,2.97
ESC,WNC,sum_day,2040,2.99
ESC,WNC,sum_day,2045,2.99
ESC,WNC,sum_day,2050,0.00
ESC,WNC,sum_day,2075,2.99
ESC,WNC,sum_mrnevn,2010,0.00
ESC,WNC,sum_mrnevn,2015,2.02
ESC,WNC,sum_mrnevn,2020,2.25
ESC,WNC,sum_mrnevn,2025,2.25
ESC,WNC,sum_mrnevn,2030,2.25
ESC,WNC,sum_mrnevn,2035,2.25
ESC,WNC,sum_mrnevn,2040,2.25
ESC,WNC,sum_mrnevn,2045,2.25
ESC,WNC,sum_mrnevn,2050,1.74
ESC,WNC,sum_mrnevn,2075,2.25
ESC,WNC,sum_night,2010,1.42
ESC,WNC,sum_night,2015,1.42
ESC,WNC,sum_night,2020,1.42
ESC,WNC,sum_night,2025,1.42
ESC,WNC,sum_night,2030,1.42
ESC,WNC,sum_night,2035,1.42
ESC,WNC,sum_night,2040,1.42
ESC,WNC,sum_night,2045,1.42
ESC,WNC,sum_night,2050,1.42
ESC,WNC,sum_night,2075,0.00
ESC,WNC,sprfl_day,2010,0.42
ESC,WNC,sprfl_day,2015,0.00
ESC,WNC,sprfl_day,2020,1.35
ESC,WNC,sprfl_day,2025,1.35
ESC,WNC,sprfl_day,2030,1.35
ESC,WNC,sprfl_day,2035,1.35
ESC,WNC,sprfl_day,2040,1.35
ESC,WNC,sprfl_day,2045,1.35
ESC,WNC,sprfl_day,2050,1.35
ESC,WNC,sprfl_day,2075,0.69
ESC,WNC,sprfl_mrnevn,2010,1.86
ESC,WNC,sprfl_mrnevn,2015,0.00
ESC,WNC,sprfl_mrnevn,2020,1.86
ESC,WNC,sprfl_mrnevn,2025,1.86
ESC,WNC,sprfl_mrnevn,2030,1.86
ESC,WNC,sprfl_mrnevn,2035,1.86
ESC,WNC,sprfl_mrnevn,2040,1.86
ESC,WNC,sprfl_mrnevn,2045,1.86
ESC,WNC,sprfl_mrnevn,2050,1.86
ESC,WNC,sprfl_mrnevn,2075,1.86
ESC,WNC,sprfl_night,2010,0.65
ESC,WNC,sprfl_night,2015,0.85
ESC,WNC,sprfl_night,2020,0.85
ESC,WNC,sprfl_night,2025,0.85
ESC,WNC,sprfl_night,2030,0.85
ESC,WNC,sprfl_night,2035,0.85
ESC,WNC,sprfl_night,2040,0.85
ESC,WNC,sprfl_night,2045,0.85
ESC,WNC,sprfl_night,2050,0.85
ESC,WNC,sprfl_night,2075,0.00
ESC,WNC,wntr_day,2010,0.00
ESC,WNC,wntr_day,2015,0.25
ESC,WNC,wntr_day,2020,1.80
ESC,WNC,wntr_day,2025,1.80
ESC,WNC,wntr_day,2030,1.80
ESC,WNC,wntr_day,2035,1.80
ESC,WNC,wntr_day,2040,1.47
ESC,WNC,wntr_day,2045,1.67
ESC,WNC,wntr_day,2050,1.80
ESC,WNC,wntr_day,2075,1.80
ESC,WNC,wntr_mrnevn,2010,0.00
ESC,WNC,wntr_mrnevn,2015,0.57
ESC,WNC,wntr_mrnevn,2020,2.48
ESC,WNC,wntr_mrnevn,2025,2.48
ESC,WNC,wntr_mrnevn,2030,2.48
ESC,WNC,wntr_mrnevn,2035,2.48
ESC,WNC,wntr_mrnevn,2040,2.48
ESC,WNC,wntr_mrnevn,2045,2.48
ESC,WNC,wntr_mrnevn,2050,2.48
ESC,WNC,wntr_mrnevn,2075,0.00
ESC,WNC,wntr_night,2010,0.24
ESC,WNC,wntr_night,2015,0.09
ESC,WNC,wntr_night,2020,1.13
ESC,WNC,wntr_night,2025,1.13
ESC,WNC,wntr_night,2030,1.13
ESC,WNC,wntr_night,2035,1.13
ESC,WNC,wntr_night,2040,1.13
ESC,WNC,wntr_night,2045,1.13
ESC,WNC,wntr_night,2050,1.13
ESC,WNC,wntr_night,2075,0.00
ESC,WNC,peak,2010,0.16
ESC,WNC,peak,2015,0.00
ESC,WNC,peak,2020,0.12
ESC,WNC,peak,2025,0.16
ESC,WNC,peak,2030,0.16
ESC,WNC,peak,2035,0.16
ESC,WNC,peak,2040,0.16
ESC,WNC,peak,2045,0.04
ESC,WNC,peak,2050,0.00
ESC,WNC,peak,2075,0.00
ESC,FL,sum_day,2010,0.00
ESC,FL,sum_day,2015,0.00
ESC,FL,sum_day,2020,0.00
ESC,FL,sum_day,2025,0.00
ESC,FL,sum_day,2030,0.00
ESC,FL,sum_day,2035,0.00
ESC,FL,sum_day,2040,0.00
ESC,FL,sum_day,2045,0.00
ESC,FL,sum_day,2050,0.00
ESC,FL,sum_day,2075,1.60
ESC,FL,sum_mrnevn,2010,0.00
ESC,FL,sum_mrnevn,2015,0.00
ESC,FL,sum_mrnevn,2020,0.00
ESC,FL,sum_mrnevn,2025,0.00
ESC,FL,sum_mrnevn,2030,0.00
ESC,FL,sum_mrnevn,2035,0.00
ESC,FL,sum_mrnevn,2040,0.00
ESC,FL,sum_mrnevn,2045,0.00
ESC,FL,sum_mrnevn,2050,0.00
ESC,FL,sum_mrnevn,2075,0.00
ESC,FL,sum_night,2010,0.00
ESC,FL,sum_night,2015,0.00
ESC,FL,sum_night,2020,0.00
ESC,FL,sum_night,2025,0.00
ESC,FL,sum_night,2030,0.00
ESC,FL,sum_night,2035,0.00
ESC,FL,sum_night,2040,0.00
ESC,FL,sum_night,2045,0.00
ESC,FL,sum_night,2050,0.00
ESC,FL,sum_night,2075,0.00
ESC,FL,sprfl_day,2010,0.00
ESC,FL,sprfl_day,2015,0.00
ESC,FL,sprfl_day,2020,0.00
ESC,FL,sprfl_day,2025,0.00
ESC,FL,sprfl_day,2030,0.00
ESC,FL,sprfl_day,2035,0.00
ESC,FL,sprfl_day,2040,0.00
ESC,FL,sprfl_day,2045,0.00
ESC,FL,sprfl_day,2050,0.00
ESC,FL,sprfl_day,2075,0.39
ESC,FL,sprfl_mrnevn,2010,0.00
ESC,FL,sprfl_mrnevn,2015,0.00
ESC,FL,sprfl_mrnevn,2020,0.00
ESC,FL,sprfl_mrnevn,2025,0.00
ESC,FL,sprfl_mrnevn,2030,0.00
ESC,FL,sprfl_mrnevn,2035,0.00
ESC,FL,sprfl_mrnevn,2040,0.00
ESC,FL,sprfl_mrnevn,2045,0.00
ESC,FL,sprfl_mrnevn,2050,0.00
ESC,FL,sprfl_mrnevn,2075,0.00
ESC,FL,sprfl_night,2010,0.00
ESC,FL,sprfl_night,2015,0.00
ESC,FL,sprfl_night,2020,0.00
ESC,FL,sprfl_night,2025,0.00
ESC,FL,sprfl_night,2030,0.00
ESC,FL,sprfl_night,2035,0.00
ESC,FL,sprfl_night,2040,0.00
ESC,FL,sprfl_night,2045,0.00
ESC,FL,sprfl_night,2050,0.00
ESC,FL,sprfl_night,2075,0.00
ESC,FL,wntr_day,2010,0.00
ESC,FL,wntr_day,2015,0.00
ESC,FL,wntr_day,2020,0.00
ESC,FL,wntr_day,2025,0.00
ESC,FL,wntr_day,2030,0.00
ESC,FL,wntr_day,2035,0.00
ESC,FL,wntr_day,2040,0.00
ESC,FL,wntr_day,2045,0.00
ESC,FL,wntr_day,2050,0.00
ESC,FL,wntr_day,2075,0.96
ESC,FL,wntr_mrnevn,2010,0.00
ESC,FL,wntr_mrnevn,2015,0.00
ESC,FL,wntr_mrnevn,2020,0.00
ESC,FL,wntr_mrnevn,2025,0.00
ESC,FL,wntr_mrnevn,2030,0.00
ESC,FL,wntr_mrnevn,2035,0.00
ESC,FL,wntr_mrnevn,2040,0.00
ESC,FL,wntr_mrnevn,2045,0.00
ESC,FL,wntr_mrnevn,2050,0.00
ESC,FL,wntr_mrnevn,2075,0.00
ESC,FL,wntr_night,2010,0.00
ESC,FL,wntr_night,2015,0.00
ESC,FL,wntr_night,2020,0.00
ESC,FL,wntr_night,2025,0.00
ESC,FL,wntr_night,2030,0.00
ESC,FL,wntr_night,2035,0.00
ESC,FL,wntr_night,2040,0.00
ESC,FL,wntr_night,2045,0.00
ESC,FL,wntr_night,2050,0.00
ESC,FL,wntr_night,2075,0.60
ESC,FL,peak,2010,0.00
ESC,FL,peak,2015,0.00
ESC,FL,peak,2020,0.00
ESC,FL,peak,2025,0.00
ESC,FL,peak,2030,0.01
ESC,FL,peak,2035,0.09
ESC,FL,peak,2040,0.00
ESC,FL,peak,2045,0.00
ESC,FL,peak,2050,0.09
ESC,FL,peak,2075,0.09
ESC,SAC,sum_day,2010,0.00
ESC,SAC,sum_day,2015,0.00
ESC,SAC,sum_day,2020,0.00
ESC,SAC,sum_day,2025,0.00
ESC,SAC,sum_day,2030,0.00
ESC,SAC,sum_day,2035,0.00
ESC,SAC,sum_day,2040,0.00
ESC,SAC,sum_day,2045,0.00
ESC,SAC,sum_day,2050,0.00
ESC,SAC,sum_day,2075,13.78
ESC,SAC,sum_mrnevn,2010,0.00
ESC,SAC,sum_mrnevn,2015,0.00
ESC,SAC,sum_mrnevn,2020,0.00
ESC,SAC,sum_mrnevn,2025,0.00
ESC,SAC,sum_mrnevn,2030,0.00
ESC,SAC,sum_mrnevn,2035,0.00
ESC,SAC,sum_mrnevn,2040,0.00
ESC,SAC,sum_mrnevn,2045,0.00
ESC,SAC,sum_mrnevn,2050,0.00
ESC,SAC,sum_mrnevn,2075,0.00
ESC,SAC,sum_night,2010,0.00
ESC,SAC,sum_night,2015,0.00
ESC,SAC,sum_night,2020,0.00
ESC,SAC,sum_night,2025,0.00
ESC,SAC,sum_night,2030,0.00
ESC,SAC,sum_night,2035,0.00
ESC,SAC,sum_night,2040,0.00
ESC,SAC,sum_night,2045,0.00
ESC,SAC,sum_night,2050,0.00
ESC,SAC,sum_night,2075,0.00
ESC,SAC,sprfl_day,2010,0.00
ESC,SAC,sprfl_day,2015,0.00
ESC,SAC,sprfl_day,2020,0.00
ESC,SAC,sprfl_day,2025,0.00
ESC,SAC,sprfl_day,2030,0.00
ESC,SAC,sprfl_day,2035,0.00
ESC,SAC,sprfl_day,2040,0.00
ESC,SAC,sprfl_day,2045,0.00
ESC,SAC,sprfl_day,2050,0.00
ESC,SAC,sprfl_day,2075,2.86
ESC,SAC,sprfl_mrnevn,2010,0.00
ESC,SAC,sprfl_mrnevn,2015,0.00
ESC,SAC,sprfl_mrnevn,2020,0.00
ESC,SAC,sprfl_mrnevn,2025,0.00
ESC,SAC,sprfl_mrnevn,2030,0.00
ESC,SAC,sprfl_mrnevn,2035,0.00
ESC,SAC,sprfl_mrnevn,2040,0.00
ESC,SAC,sprfl_mrnevn,2045,0.00
ESC,SAC,sprfl_mrnevn,2050,0.00
ESC,SAC,sprfl_mrnevn,2075,0.00
ESC,SAC,sprfl_night,2010,0.00
ESC,SAC,sprfl_night,2015,0.00
ESC,SAC,sprfl_night,2020,0.00
ESC,SAC,sprfl_night,2025,0.00
ESC,SAC,sprfl_night,2030,0.00
ESC,SAC,sprfl_night,2035,0.00
ESC,SAC,sprfl_night,2040,0.00
ESC,SAC,sprfl_night,2045,0.00
ESC,SAC,sprfl_night,2050,0.00
ESC,SAC,sprfl_night,2075,0.00
ESC,SAC,wntr_day,2010,0.00
ESC,SAC,wntr_day,2015,0.00
ESC,SAC,wntr_day,2020,0.00
ESC,SAC,wntr_day,2025,0.00
ESC,SAC,wntr_day,2030,0.00
ESC,SAC,wntr_day,2035,0.00
ESC,SAC,wntr_day,2040,0.00
